Name,AvgCountLine,AvgCountLineBlank,AvgCountLineComment,AvgCyclomatic,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclMethodDefault,CountDeclMethodPrivate,MaxCyclomatic,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,"CountPathMean-divided-by-1,000,000","CountPathMax-divided-by-1,000,000",MaxNestingMin,MaxNestingMean,MaxNestingMax,Bugs
PartialScanWork.java,5.0,0.0,1.0,1.0,1.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,81.0,0.38,1.0,2.4,7.0,1.0,1.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Partition.java,13.0,1.0,1.0,3.0,2.0,1.5869565217391304,11.677018633540373,0.0652173913043478,6.0,3.0,1.0,2.0,26.0,1.608695652173913,24.018633540372672,0.05,0.0,3.912375533428165,105.0,0.0,4.866002844950214,112.0,0.0,0.0,0.0,0.5507823613086771,8.0,0.0
Partition.java,9.0,0.0,2.0,2.0,1.0,1.5869565217391304,11.677018633540373,0.0652173913043478,1.0,1.0,0.0,1.0,10.0,1.608695652173913,24.018633540372672,0.34,0.0,3.912375533428165,105.0,0.0,4.866002844950214,112.0,0.0,0.0,0.0,0.5507823613086771,8.0,0.0
PartitionCache.java,12.0,0.0,3.0,2.0,1.0,1.0,6.666666666666667,0.3333333333333333,2.0,0.0,9.0,0.0,4.0,1.3333333333333333,37.66666666666666,0.57,0.0,5.777777777777778,13.0,1.0,4.222222222222222,8.0,0.0,0.0,0.0,0.8888888888888888,2.0,0.0
PartitionColumnsSeparator.java,36.0,3.0,10.0,5.0,3.0,1.5,21.0,0.0,4.0,0.0,0.0,7.0,19.0,1.25,21.5,0.54,1.0,3.4,8.0,2.0,9.3,29.0,0.0,0.0,0.0,1.6,3.0,0.0
PartitionConditionRemover.java,34.0,6.0,4.0,2.0,1.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.67,1.0,1.0,1.0,19.0,19.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0
PartitionCreationException.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionCreationFailed.java,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionDef.java,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.06,1.0,3.333333333333333,6.0,1.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionDesc.java,3.0,0.0,0.0,1.0,1.0,1.5,8.625,0.0,1.0,0.0,0.0,0.0,1.0,1.375,67.0,1.62,0.0,3.858490566037736,28.0,1.0,2.5849056603773586,30.0,0.0,0.0,0.0,0.2547169811320754,3.0,1.0
PartitionDesc.java,7.0,0.0,1.0,2.0,1.0,1.5,8.625,0.0,1.0,0.0,0.0,1.0,5.0,1.375,67.0,0.21,0.0,3.858490566037736,28.0,1.0,2.5849056603773586,30.0,0.0,0.0,0.0,0.2547169811320754,3.0,1.0
PartitionDropOptions.java,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,80.0,0.88,2.0,5.2,8.0,1.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionEventType.java,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.59,6.0,7.5,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
PartitionExpressionForMetastore.java,12.0,0.0,1.0,2.0,1.0,2.0,17.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.28,0.0,1.8888888888888888,7.0,1.0,5.0,22.0,0.0,0.0,0.0,0.4444444444444444,2.0,0.0
PartitionExpressionProxy.java,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.94,0.0,0.625,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionHelper.java,0.0,0.0,0.0,0.0,0.0,1.5,16.25,0.0,1.0,0.0,2.0,0.0,0.0,1.0,41.75,2.5,0.0,4.25,12.0,0.0,5.25,19.0,0.0,0.0,0.0,0.3,2.0,0.0
PartitionIterable.java,14.0,1.0,1.0,2.0,1.0,2.0,9.5,0.0,3.0,0.0,0.0,2.0,3.0,1.0,56.0,0.54,0.0,3.6666666666666665,7.0,1.0,3.6666666666666665,8.0,0.0,0.0,0.0,0.8333333333333334,2.0,0.0
PartitionKeyComparator.java,19.0,1.0,0.0,4.0,2.0,1.4210526315789471,12.526315789473683,0.0,7.0,1.0,2.0,0.0,16.0,1.736842105263158,36.05263157894737,0.08,0.0,2.276056338028169,25.0,0.0,3.1690140845070425,26.0,0.0,0.0,0.0,0.4563380281690141,4.0,0.0
PartitionKeySampler.java,9.0,0.0,0.0,2.0,1.0,1.5,10.0,0.0,3.0,2.0,1.0,1.0,5.0,1.5,28.75,0.17,2.0,3.615384615384616,7.0,1.0,4.0,8.0,0.0,0.0,0.0,0.8461538461538461,2.0,0.0
PartitionListComposingSpec.java,8.0,0.0,0.0,2.0,1.0,2.0,11.0,0.0,6.0,3.0,1.0,2.0,6.0,1.4285714285714286,13.0,0.08,0.0,2.259259259259259,7.0,0.0,2.9444444444444446,13.0,0.0,0.0,0.0,0.5740740740740741,4.0,0.0
PartitionListComposingSpecProxy.java,5.0,0.0,0.0,1.0,1.0,1.5,10.0,0.0,2.0,0.0,0.0,0.0,4.0,1.5,23.5,0.18,0.0,1.894736842105263,4.0,1.0,2.789473684210526,9.0,0.0,0.0,0.0,0.2105263157894736,2.0,0.0
PartitionPrune.java,15.0,1.0,1.0,3.0,2.0,1.2222222222222223,17.944444444444443,0.0555555555555555,3.0,1.0,0.0,1.0,12.0,1.2777777777777777,23.166666666666668,0.17,0.0,5.027027027027027,15.0,0.0,9.324324324324325,27.0,0.0,0.0,0.0,1.2432432432432432,5.0,0.0
PartitionPruner.java,28.0,2.0,6.0,5.0,4.0,1.2857142857142858,19.428571428571427,0.0714285714285714,1.0,17.0,1.0,11.0,22.0,1.1428571428571428,19.857142857142858,0.34,0.0,5.296875,15.0,0.0,10.0,27.0,0.0,0.0,0.0,1.296875,5.0,0.0
PartitionSpec.java,11.0,0.0,1.0,3.0,2.0,1.6956521739130437,9.956521739130435,0.1304347826086956,6.0,3.0,1.0,2.0,17.0,1.2608695652173914,19.43478260869565,0.06,0.0,3.272357723577236,13.0,0.0,3.731707317073171,60.0,0.0,0.0,0.0,0.4674796747967479,4.0,0.0
PartitionSpecProxy.java,3.0,0.0,1.0,1.0,1.0,1.4,6.2,0.6,4.0,2.0,0.0,0.0,4.0,1.2,30.0,1.87,0.0,2.02,11.0,0.0,1.44,8.0,0.0,0.0,0.0,0.16,2.0,0.0
PartitionSpecWithSharedSD.java,9.0,0.0,0.0,2.0,1.0,2.0,11.428571428571429,0.0,6.0,3.0,1.0,2.0,8.0,1.4285714285714286,14.714285714285714,0.07,0.0,2.694915254237288,10.0,1.0,3.305084745762712,17.0,0.0,0.0,0.0,0.4915254237288136,4.0,0.0
PartitionSpecWithSharedSDProxy.java,5.0,0.0,0.0,1.0,1.0,1.5,10.0,0.0,2.0,0.0,1.0,0.0,1.0,1.5,23.5,0.22,0.0,1.947368421052632,5.0,1.0,3.3157894736842106,15.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionTableFunctionDescription.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.43,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PartitionWithoutSD.java,12.0,0.0,1.0,3.0,2.0,2.2,14.2,0.0,6.0,3.0,1.0,2.0,20.0,1.4,15.8,0.06,0.0,3.870967741935484,15.0,1.0,3.8225806451612905,29.0,0.0,0.0,0.0,0.532258064516129,4.0,0.0
PartitionedTableFunctionDef.java,5.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,91.0,0.11,1.0,4.035714285714286,16.0,1.0,1.8214285714285716,9.0,0.0,0.0,0.0,0.25,2.0,0.0
PartitionsByExprRequest.java,11.0,1.0,1.0,3.0,2.0,2.2,10.2,0.0,6.0,3.0,1.0,2.0,17.0,1.4,15.4,0.07,0.0,3.7222222222222223,13.0,1.0,3.4814814814814814,19.0,0.0,0.0,0.0,0.5185185185185185,3.0,0.0
PartitionsByExprResult.java,9.0,0.0,1.0,2.0,1.0,2.2,11.8,0.0,6.0,3.0,1.0,2.0,8.0,1.4,14.0,0.08,0.0,2.925,8.0,1.0,3.225,16.0,0.0,0.0,0.0,0.65,4.0,0.0
PartitionsStatsRequest.java,11.0,0.0,0.0,3.0,1.0,2.2,11.3,0.0,6.0,3.0,1.0,2.0,14.0,1.4,11.4,0.06,0.0,2.988636363636364,11.0,1.0,3.0,18.0,0.0,0.0,0.0,0.6363636363636364,4.0,0.0
PartitionsStatsResult.java,9.0,0.0,0.0,2.0,1.0,2.2,13.8,0.0,6.0,3.0,1.0,2.0,7.0,1.4,9.2,0.07,0.0,2.4411764705882355,7.0,1.0,3.5294117647058822,18.0,0.0,0.0,0.0,0.8823529411764706,5.0,0.0
PasswdAuthenticationProvider.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PatternOrIdentifier.java,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.0,1.11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PcrExprProcCtx.java,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,60.0,0.86,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PcrExprProcFactory.java,21.0,1.0,3.0,5.0,4.0,1.6666666666666667,15.0,0.0,7.0,13.0,7.0,1.0,48.0,1.0,0.0,0.24,1.0,4.352941176470588,17.0,1.0,4.941176470588236,26.0,0.0,0.0,0.0,1.411764705882353,6.0,1.0
PcrOpProcFactory.java,22.0,3.0,3.0,3.0,2.0,1.6666666666666667,14.0,0.0,3.0,2.0,0.0,1.0,13.0,1.0,0.0,0.41,0.0,3.25,11.0,1.0,8.5,31.0,0.0,0.0,0.0,0.5,2.0,0.0
PcrOpWalkerCtx.java,4.0,0.0,1.0,1.0,1.0,1.5,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,33.0,0.61,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PerfLogger.java,10.0,0.0,2.0,2.0,1.0,1.0,18.0,0.0,1.0,1.0,0.0,3.0,6.0,1.0,63.0,0.25,2.0,12.23076923076923,47.0,2.0,4.307692307692308,14.0,0.0,0.0,0.0,1.0769230769230769,3.0,1.0
PerformTestRCFileAndSeqFile.java,25.0,3.0,1.0,3.0,1.0,1.0,16.0,0.0,1.0,1.0,0.0,6.0,6.0,1.0,40.0,0.14,0.0,5.461538461538462,11.0,1.0,7.076923076923077,13.0,0.0,0.0,0.0,1.2307692307692308,3.0,0.0
Phase.java,11.0,0.0,0.0,2.0,1.0,1.0526315789473684,10.68421052631579,0.8421052631578947,2.0,0.0,0.0,3.0,5.0,1.7894736842105263,20.57894736842105,0.15,0.0,5.192771084337349,63.0,0.0,7.457831325301205,95.0,0.0,0.0,0.0,0.6626506024096386,6.0,0.0
PhysicalContext.java,4.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,74.0,0.33,1.0,3.888888888888889,19.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PhysicalOptimizer.java,24.0,2.0,7.0,5.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,1.0,12.0,1.0,33.0,0.71,3.0,8.5,14.0,3.0,5.0,7.0,0.0,0.0,1.0,1.5,2.0,1.0
PhysicalPlanResolver.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PidFilePatternConverter.java,4.0,0.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.2,0.0,0.6666666666666666,1.0,2.0,2.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PigDelegator.java,31.0,2.0,6.0,4.0,1.0,1.0,27.0,0.0,1.0,0.0,0.0,2.0,14.0,3.0,0.0,0.45,2.0,13.0,24.0,2.0,11.333333333333334,28.0,0.0,0.0,0.0,1.0,3.0,0.0
PigHCatUtil.java,17.0,1.0,2.0,4.0,2.0,1.0,33.0,0.0,1.0,22.0,1.0,9.0,13.0,1.0,46.0,0.24,2.0,6.538461538461538,33.0,1.0,6.923076923076923,21.0,0.0,0.0,0.0,0.9230769230769232,3.0,0.0
PigJobIDParser.java,4.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.29,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PlainSaslHelper.java,8.0,0.0,0.0,2.0,1.0,1.4,10.2,0.0,4.0,3.0,2.0,1.0,6.0,1.4,0.0,0.16,1.0,2.571428571428572,5.0,2.0,4.857142857142857,11.0,0.0,0.0,0.0,0.7142857142857143,2.0,0.0
PlainSaslServer.java,9.0,0.0,1.0,2.0,1.0,1.6666666666666667,8.666666666666666,0.0,3.0,0.0,1.0,0.0,11.0,1.0,24.0,0.24,0.0,1.4,6.0,0.0,3.0,18.0,0.0,0.0,0.0,0.5,3.0,0.0
PlanModifierForASTConv.java,20.0,2.0,2.0,4.0,2.0,1.0,40.0,0.0,1.0,16.0,0.0,14.0,22.0,1.0,0.0,0.16,2.0,3.125,6.0,1.0,6.375,18.0,0.0,0.0,0.0,1.5,3.0,0.0
PlanModifierForReturnPath.java,15.0,2.0,0.0,3.0,1.0,1.0,10.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.42,3.0,3.5,4.0,4.0,6.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0
PlanModifierUtil.java,29.0,1.0,0.0,6.0,3.0,1.0,26.0,0.0,1.0,3.0,0.0,1.0,8.0,1.0,0.0,0.17,5.0,5.333333333333333,6.0,8.0,16.666666666666668,26.0,0.0,0.0,1.0,2.333333333333333,3.0,0.0
PlanUtils.java,20.0,1.0,5.0,3.0,1.0,1.5,38.0,0.0,3.0,41.0,0.0,2.0,12.0,1.0,49.0,0.38,1.0,7.738095238095238,18.0,1.0,6.547619047619048,24.0,0.0,0.0,0.0,0.9285714285714286,4.0,0.0
PointLookupOptimizer.java,40.0,4.0,5.0,6.0,4.0,1.6666666666666667,23.666666666666668,0.0,3.0,0.0,0.0,1.0,22.0,1.3333333333333333,16.666666666666668,0.26,1.0,3.0,7.0,7.0,13.75,25.0,0.0,0.0,0.0,1.75,5.0,0.0
Pool.java,0.0,0.0,0.0,0.0,0.0,1.5135135135135136,6.756756756756757,0.1081081081081081,2.0,0.0,4.0,0.0,0.0,1.108108108108108,21.62162162162162,2.33,0.0,3.627906976744186,17.0,0.0,3.813953488372093,24.0,0.0,0.0,0.0,0.7209302325581395,5.0,1.0
PosModDoubleToDouble.java,5.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,29.0,0.44,1.0,2.0,5.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
PosModLongToLong.java,5.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,29.0,0.44,1.0,1.8,4.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
PositionProvider.java,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,33.0,5.0,2.0,11.0,20.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
PositionRecorder.java,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,3.5,5.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PositionedOutputStream.java,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.38,0.0,4.5,9.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PostExecOrcFileDump.java,33.0,4.0,2.0,5.0,1.0,1.5,16.0,0.0,2.0,0.0,0.0,0.0,9.0,1.5,0.0,0.31,1.0,3.5,6.0,3.0,15.0,27.0,0.0,0.0,0.0,2.5,5.0,0.0
PostExecTezSummaryPrinter.java,32.0,2.0,0.0,8.0,3.0,2.0,20.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.44,4.0,4.0,4.0,17.0,17.0,17.0,0.0,0.0,5.0,5.0,5.0,1.0
PostExecute.java,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.5,1.0,2.5,5.0,0.0,13.0,34.0,0.0,0.0,0.0,2.0,5.0,0.0
PostExecutePrinter.java,41.0,5.0,2.0,7.0,5.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.22,2.0,3.0,5.0,7.0,17.333333333333332,34.0,0.0,0.0,0.0,2.6666666666666665,5.0,0.0
PreAddIndexEvent.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreAddPartitionEvent.java,6.0,0.0,2.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,61.0,0.83,1.0,1.6666666666666667,3.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0
PreAlterIndexEvent.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,0.94,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreAlterPartitionEvent.java,5.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,60.0,0.7,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreAlterTableEvent.java,6.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,1.28,3.0,3.5,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreAuthorizationCallEvent.java,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreCreateDatabaseEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.54,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreCreateTableEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.54,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreDropDatabaseEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.54,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreDropIndexEvent.java,4.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreDropPartitionEvent.java,7.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.96,1.0,3.0,4.0,1.0,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,1.0
PreDropTableEvent.java,6.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,33.0,1.39,1.0,2.5,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
PreEventContext.java,3.0,0.0,1.0,1.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,33.0,0.79,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreExecute.java,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3,1.0,3.5,5.0,0.0,5.25,10.0,0.0,0.0,0.0,0.75,1.0,0.0
PreExecutePrinter.java,14.0,2.0,0.0,3.0,1.0,2.0,15.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.41,4.0,4.333333333333333,5.0,5.0,7.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0
PreLoadPartitionDoneEvent.java,5.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,50.0,0.83,1.0,1.6666666666666667,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreOrderOnceWalker.java,15.0,2.0,5.0,3.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,1.41,3.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,0.0
PreOrderWalker.java,18.0,1.0,7.0,4.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.5,2.0,2.0,2.0,7.0,7.0,7.0,0.0,0.0,3.0,3.0,3.0,0.0
PreReadDatabaseEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.77,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PreReadTableEvent.java,5.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.77,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
PredicateLeaf.java,2.0,0.0,1.0,0.0,0.0,1.125,7.625,0.75,3.0,0.0,1.0,0.0,1.0,1.75,6.25,1.49,1.0,7.555555555555555,45.0,1.0,3.4444444444444446,11.0,0.0,0.0,0.0,0.5555555555555556,3.0,0.0
PredicatePushDown.java,55.0,5.0,4.0,2.0,1.0,1.0,31.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.69,3.0,3.0,3.0,37.0,37.0,37.0,0.0,0.0,1.0,1.0,1.0,0.0
PredicateTransitivePropagate.java,13.0,1.0,0.0,3.0,1.0,1.5,15.25,0.0,4.0,1.0,0.0,4.0,8.0,1.25,35.0,0.14,2.0,3.5454545454545454,8.0,1.0,7.818181818181818,29.0,0.0,0.0,0.0,1.181818181818182,3.0,1.0
PrepPhase.java,20.0,0.0,1.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,33.5,0.38,0.0,3.25,6.0,1.0,6.75,17.0,0.0,0.0,0.0,0.75,3.0,0.0
PrimitiveComparison.java,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,21.0,2.17,0.0,2.888888888888889,12.0,0.0,5.055555555555555,21.0,0.0,0.0,0.0,0.5,2.0,0.0
PrimitiveComparisonFilter.java,14.0,0.0,1.0,2.0,1.0,1.0,22.0,0.0,1.0,0.0,0.0,2.0,4.0,1.5,31.5,0.26,1.0,4.571428571428571,12.0,4.0,9.857142857142858,21.0,0.0,0.0,0.0,1.0,2.0,0.0
PrimitiveObjectInspector.java,0.0,0.0,0.0,0.0,0.0,1.8,13.56,0.12,2.0,0.0,9.0,0.0,0.0,1.08,11.36,3.16,1.0,11.601941747572816,124.0,1.0,5.990291262135922,44.0,0.0,0.0,0.0,0.6893203883495146,2.0,0.0
PrimitiveObjectInspectorConverter.java,10.0,0.0,0.0,2.0,2.0,1.9444444444444444,6.444444444444445,0.0,18.0,0.0,0.0,0.0,24.0,1.0,4.055555555555555,0.13,2.0,5.888888888888889,25.0,1.0,5.444444444444445,44.0,0.0,0.0,0.0,0.9444444444444444,2.0,0.0
PrimitiveObjectInspectorFactory.java,26.0,1.0,5.0,6.0,1.0,1.0,40.333333333333336,0.0,1.0,6.0,0.0,1.0,18.0,1.3333333333333333,53.66666666666666,0.19,3.0,15.470588235294118,87.0,1.0,6.470588235294118,20.0,0.0,0.0,0.0,1.0,2.0,0.0
PrimitiveObjectInspectorUtils.java,21.0,1.0,2.0,5.0,2.0,1.6666666666666667,31.666666666666668,0.0,3.0,39.0,4.0,1.0,20.0,1.3333333333333333,10.0,0.16,2.0,10.58695652173913,45.0,1.0,7.717391304347826,35.0,0.0,0.0,0.0,0.6739130434782609,2.0,1.0
PrimitiveTypeInfo.java,5.0,0.0,1.0,1.0,1.0,2.0,7.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,42.0,0.67,1.0,13.0,89.0,1.0,2.875,9.0,0.0,0.0,0.0,0.4375,2.0,0.0
PrincipalDesc.java,4.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,44.0,0.53,1.0,5.2,22.0,1.0,1.4666666666666666,6.0,0.0,0.0,0.0,0.0666666666666666,1.0,0.0
PrincipalPrivilegeSet.java,14.0,1.0,0.0,3.0,1.0,1.9090909090909087,15.454545454545457,0.0,6.0,3.0,1.0,2.0,15.0,1.7272727272727273,34.0,0.05,0.0,3.033613445378151,23.0,0.0,3.357142857142857,22.0,0.0,0.0,0.0,0.5714285714285714,5.0,0.0
PrincipalType.java,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,0.0,0.46,0.0,4.580645161290323,34.0,1.0,1.4193548387096775,5.0,0.0,0.0,0.0,0.2096774193548387,1.0,0.0
PrintCompletedTasksHook.java,11.0,0.0,0.0,4.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.38,2.0,2.0,2.0,7.0,7.0,7.0,0.0,0.0,3.0,3.0,3.0,0.0
PrintOpTreeProcessor.java,10.0,0.0,0.0,3.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,53.0,0.33,3.0,3.333333333333333,4.0,7.0,8.0,10.0,0.0,0.0,1.0,2.333333333333333,3.0,0.0
